CustomerID,CustomerName,BirthDate,Gender,MaritalStatus,TotalChildren,HouseOwnerFlag,NumberCarsOwned,Education,Occupation,Continent,Country,State,City,YearlyIncome,DateFirstPurchase
11844,Michele Alvarez,1969-10-06,F,S,4,1,3,Bachelors,Skilled Manual,North America,United States,California,Chula Vista,50000.00,2013-10-05
11845,Natalie Jones,1930-02-15,F,S,2,0,2,High School,Skilled Manual,North America,Canada,British Columbia,Shawnee,30000.00,2013-02-13
11846,Savannah Reed,1969-12-13,F,S,4,1,2,Bachelors,Skilled Manual,North America,United States,California,Long Beach,50000.00,2013-04-28
11847,Cassidy Diaz,1970-05-31,F,S,4,0,2,Bachelors,Skilled Manual,North America,United States,Oregon,Portland,50000.00,2013-06-28
11848,Joshua Lewis,1975-02-24,M,M,4,1,2,Bachelors,Skilled Manual,North America,United States,Washington,Yakima,50000.00,2013-07-27
11849,Faith Reed,1970-03-13,F,S,4,1,2,Bachelors,Skilled Manual,North America,United States,California,La Jolla,50000.00,2013-11-27
11850,Brooke Ramirez,1980-09-16,F,S,4,1,2,Bachelors,Skilled Manual,North America,United States,California,Novato,50000.00,2013-04-08
11851,Jada Mitchell,1969-03-07,F,S,4,1,2,Bachelors,Professional,North America,United States,California,Concord,60000.00,2013-06-16
11852,Kyle Russell,1969-04-23,M,S,4,0,2,Bachelors,Professional,North America,United States,California,Lakewood,60000.00,2013-07-10
11853,Grace Jones,1979-11-15,F,S,0,1,1,Bachelors,Professional,North America,United States,California,Concord,60000.00,2013-05-10
11854,Jason Mitchell,1973-10-16,M,S,2,0,0,Graduate Degree,Professional,North America,United States,California,West Covina,60000.00,2011-10-25
11855,Christian Walker,1974-08-09,M,M,4,1,4,Bachelors,Professional,North America,United States,California,Burlingame,60000.00,2013-04-27
11856,Seth Hernandez,1969-02-13,M,M,3,1,0,Graduate Degree,Professional,North America,United States,Oregon,Corvallis,60000.00,2013-11-29
11857,Isabella Young,1974-03-08,F,S,3,0,0,Graduate Degree,Professional,North America,United States,Washington,Edmonds,60000.00,2013-10-06
11858,Jordan Coleman,1968-06-05,M,M,3,1,2,High School,Skilled Manual,North America,United States,California,San Gabriel,40000.00,2013-03-27
11859,Blake Garcia,1968-03-08,M,M,1,1,1,Partial College,Skilled Manual,North America,United States,Washington,Olympia,70000.00,2013-04-22
11860,Nicole Walker,1967-07-09,F,M,1,1,1,Partial College,Skilled Manual,North America,United States,California,National City,70000.00,2013-07-03
11861,Katherine Carter,1967-10-22,F,M,1,1,1,Partial College,Skilled Manual,North America,Canada,British Columbia,Westminster,70000.00,2013-05-14
11862,Olivia Peterson,1972-09-11,F,S,4,1,2,High School,Skilled Manual,North America,United States,Washington,Everett,40000.00,2013-05-16
11863,Jessica Wood,1967-04-10,F,M,1,1,1,Partial College,Skilled Manual,North America,United States,Washington,Sedro Woolley,60000.00,2013-09-03
11864,Elizabeth Thompson,1967-03-06,F,M,1,1,1,Partial College,Skilled Manual,North America,United States,Washington,Tacoma,60000.00,2013-03-01
11865,Chloe Rivera,1966-08-06,F,M,1,1,1,Partial College,Skilled Manual,North America,United States,California,National City,60000.00,2013-02-17
11866,Lucas Scott,1966-12-30,M,M,1,0,1,Partial College,Skilled Manual,North America,United States,California,Glendale,60000.00,2013-02-18
11867,Nathaniel James,1971-04-21,M,M,4,1,2,High School,Skilled Manual,North America,United States,California,National City,40000.00,2013-06-04
11868,Jessica Peterson,1973-01-31,F,S,0,1,1,Partial College,Skilled Manual,North America,Canada,British Columbia,Vancouver,70000.00,2013-02-02
11869,Kaitlyn Adams,1984-05-01,F,S,0,0,1,Partial College,Skilled Manual,North America,Canada,British Columbia,Westminster,70000.00,2013-03-20
11870,Jillian Garcia,1978-07-10,F,S,0,0,1,Partial College,Skilled Manual,North America,United States,Washington,Burien,70000.00,2013-07-20
11871,Dalton Bennett,1978-08-12,M,S,0,0,1,Partial College,Skilled Manual,North America,United States,Washington,Lynnwood,70000.00,2013-02-23
11872,Faith Patterson,1978-07-17,F,S,0,0,1,Graduate Degree,Professional,North America,United States,California,Glendale,60000.00,2011-10-21
11873,Ryan Zhang,1972-10-09,M,M,0,0,1,Graduate Degree,Professional,North America,United States,California,Spring Valley,60000.00,2011-10-07
11874,Adrian Bell,1978-03-06,M,S,0,0,1,Bachelors,Professional,North America,United States,California,Woodland Hills,60000.00,2013-07-19
11875,Jonathan Brown,1966-01-31,M,M,1,0,1,Partial College,Skilled Manual,North America,Canada,British Columbia,Langford,60000.00,2013-04-20
11876,Madison White,1966-05-13,F,M,1,1,1,Partial College,Skilled Manual,North America,United States,California,Oakland,60000.00,2013-06-19
11877,Alexis Diaz,1966-04-06,F,M,1,1,1,Partial College,Skilled Manual,North America,United States,California,Newport Beach,60000.00,2013-10-05
11878,Christine Nara,1971-02-04,F,M,1,1,1,Partial College,Skilled Manual,North America,United States,Washington,Ballard,60000.00,2013-11-30
11879,Edgar Sai,1971-09-30,M,M,1,1,1,Partial College,Skilled Manual,North America,United States,Oregon,Beaverton,60000.00,2013-02-27
11880,Melissa Sanchez,1965-02-16,F,M,1,1,1,Partial College,Skilled Manual,North America,United States,Oregon,Salem,60000.00,2013-04-10
11881,Richard Mitchell,1965-01-20,M,M,4,1,0,Bachelors,Professional,North America,United States,California,Grossmont,60000.00,2013-12-02
11882,Patrick Stewart,1975-09-05,M,M,4,1,0,Bachelors,Professional,North America,United States,Washington,Seattle,60000.00,2013-02-17
11883,Hannah Anderson,1965-02-10,F,M,5,1,3,Graduate Degree,Professional,North America,United States,Washington,Burien,70000.00,2013-02-21
11884,Latoya Shen,1970-04-22,F,M,5,1,0,Graduate Degree,Professional,North America,United States,Washington,Ballard,80000.00,2013-02-17
11885,Kurt Sharma,1970-09-21,M,M,2,1,0,Graduate Degree,Professional,North America,United States,California,Burlingame,80000.00,2011-10-28
11886,Katelyn Parker,1963-07-20,F,M,3,1,1,Bachelors,Professional,North America,United States,California,Santa Monica,60000.00,2011-10-28
11887,Joseph White,1963-10-03,M,M,1,1,1,Bachelors,Professional,North America,United States,California,Coronado,60000.00,2013-05-28
11888,Aaron Ross,1969-12-18,M,M,1,1,1,Bachelors,Professional,North America,Canada,British Columbia,Cliffside,60000.00,2013-03-18
11889,Blake Patterson,1963-11-25,M,S,1,1,1,Bachelors,Professional,North America,United States,Washington,Puyallup,60000.00,2013-02-23
11890,Whitney Lopez,1964-05-14,F,M,5,1,1,Graduate Degree,Professional,North America,United States,California,Berkeley,70000.00,2013-03-29
11891,Jamie Liang,1969-09-13,F,M,5,1,2,Graduate Degree,Professional,North America,United States,California,Beverly Hills,70000.00,2013-03-07
11892,Julio Ortega,1975-04-07,M,M,1,1,0,Graduate Degree,Management,Pacific,Australia,New South Wales,Rhodes,90000.00,2011-09-04
11893,Orlando Carlson,1974-08-09,M,M,2,1,0,Graduate Degree,Management,Pacific,Australia,New South Wales,Sydney,90000.00,2011-08-31
11894,Ann Gonzalez,1980-04-30,F,M,1,1,0,Graduate Degree,Management,Pacific,Australia,Queensland,Hervey Bay,100000.00,2011-09-22
11895,Dustin Chander,1975-01-18,M,M,1,1,0,Graduate Degree,Management,Pacific,Australia,Queensland,Gold Coast,100000.00,2011-09-12
11896,Frank Carlson,1975-05-18,M,M,1,1,0,Graduate Degree,Management,Pacific,Australia,New South Wales,Springwood,100000.00,2011-09-01
11897,Orlando Ashe,1974-05-28,M,S,2,0,1,Bachelors,Professional,Pacific,Australia,Victoria,South Melbourne,60000.00,2011-08-30
11898,Angela Henderson,1975-12-31,F,M,4,1,1,Graduate Degree,Management,Pacific,Australia,Queensland,Brisbane,80000.00,2011-09-14
11899,Brenda Perez,1976-03-15,F,S,4,1,1,Graduate Degree,Management,Pacific,Australia,Victoria,Melton,80000.00,2011-09-04
11900,Byron Carlson,1981-03-03,M,S,2,1,0,Bachelors,Professional,Pacific,Australia,New South Wales,Newcastle,90000.00,2011-09-21
11901,Stacy Alvarez,1973-08-18,F,S,2,0,1,Bachelors,Professional,Pacific,Australia,New South Wales,Darlinghurst,60000.00,2011-09-10
11902,Drew Pal,1972-09-14,M,M,5,1,3,Bachelors,Professional,Pacific,Australia,New South Wales,Malabar,70000.00,2013-02-21
11903,Kate Raji,1985-10-21,F,S,1,1,0,Graduate Degree,Management,Pacific,Australia,Queensland,Caloundra,110000.00,2011-09-21
11904,Kaylee Cook,1986-05-05,F,S,1,1,1,Graduate Degree,Management,Pacific,Australia,Victoria,Geelong,110000.00,2011-09-17
11905,Isaiah Ramirez,1974-12-14,M,S,1,1,1,Graduate Degree,Management,Pacific,Australia,Tasmania,Hobart,110000.00,2011-08-29
11906,Gabriella Sanders,1972-08-17,F,M,5,1,3,Graduate Degree,Management,Pacific,Australia,Queensland,Brisbane,80000.00,2011-09-10
11907,Sarah Garcia,1973-03-07,F,S,5,1,3,Graduate Degree,Management,Pacific,Australia,New South Wales,Wollongong,80000.00,2011-09-28
11908,Rafael Tang,1972-01-08,M,S,5,1,3,Graduate Degree,Management,Pacific,Australia,Victoria,South Melbourne,80000.00,2011-09-19
11909,Nichole She,1971-08-10,F,M,5,0,3,Graduate Degree,Management,Pacific,Australia,Queensland,Rockhampton,80000.00,2011-09-20
11910,Jaclyn Zheng,1971-12-10,F,M,5,1,3,Graduate Degree,Management,Pacific,Australia,New South Wales,Goulburn,80000.00,2011-10-09
11911,Rachael Kapoor,1972-05-15,F,M,5,1,3,Graduate Degree,Management,Pacific,Australia,Victoria,Geelong,80000.00,2013-06-01
11912,Rachael Sai,1971-06-16,F,S,3,1,1,Bachelors,Professional,Pacific,Australia,Queensland,Townsville,60000.00,2011-10-27
11913,Rebecca Robinson,1970-12-09,F,M,3,1,1,Bachelors,Professional,Pacific,Australia,Victoria,Seaford,60000.00,2013-12-03
11914,Meagan Rana,1979-05-05,F,S,0,0,1,Bachelors,Professional,Pacific,Australia,New South Wales,Port Macquarie,70000.00,2011-10-18
11915,Philip Carlson,1973-09-13,M,S,0,1,1,Bachelors,Professional,Pacific,Australia,New South Wales,Port Macquarie,70000.00,2011-10-02
11916,Joe Rana,1976-09-03,M,S,0,0,1,Bachelors,Professional,Pacific,Australia,Victoria,Warrnambool,70000.00,2011-10-01
11917,Roy Sanz,1971-04-21,M,S,0,1,1,Bachelors,Professional,Pacific,Australia,New South Wales,Darlinghurst,70000.00,2011-10-27
11918,Kaylee Hill,1969-08-31,F,M,3,1,2,Bachelors,Professional,Pacific,Australia,New South Wales,Coffs Harbour,60000.00,2011-10-13
11919,Warren Andersen,1969-08-17,M,M,4,1,2,Bachelors,Professional,Pacific,Australia,Queensland,Rockhampton,60000.00,2011-10-05
11920,Adrienne Gomez,1975-02-24,F,S,4,1,3,Bachelors,Professional,Pacific,Australia,Queensland,Brisbane,60000.00,2011-10-10
11921,Gilbert Zhu,1970-06-22,M,M,4,1,3,Bachelors,Professional,Pacific,Australia,Victoria,Cranbourne,60000.00,2013-09-19
11922,James Davis,1985-02-13,M,S,4,0,2,Partial College,Skilled Manual,North America,Canada,British Columbia,Victoria,90000.00,2013-02-15
11923,Sarah Bryant,1985-04-21,F,M,0,0,1,Partial College,Skilled Manual,North America,United States,California,National City,60000.00,2013-02-12
11924,Ian Long,1985-04-23,M,S,0,0,1,Partial College,Skilled Manual,North America,United States,California,Novato,60000.00,2011-10-26
11925,Ashlee Jai,1984-05-05,F,S,0,1,1,Partial College,Skilled Manual,North America,United States,Washington,Bellingham,40000.00,2011-10-09
11926,Eduardo Foster,1983-09-15,M,S,0,0,1,Partial College,Skilled Manual,North America,United States,Oregon,Oregon City,40000.00,2013-05-04
11927,Nicole Murphy,1984-01-21,F,S,0,0,1,Partial College,Skilled Manual,North America,United States,Washington,Sedro Woolley,40000.00,2014-01-09
11928,Isabella Morris,1984-03-06,F,M,0,1,2,Partial College,Skilled Manual,North America,United States,California,El Cajon,60000.00,2013-05-31
11929,Virginia Gonzalez,1962-08-08,F,S,2,1,2,Partial College,Clerical,Pacific,Australia,New South Wales,St. Leonards,30000.00,2011-10-14
11930,Jaclyn Nara,1952-10-31,F,M,4,0,2,High School,Skilled Manual,Pacific,Australia,New South Wales,North Sydney,20000.00,2011-10-14
11931,Marcus Adams,1984-05-12,M,S,0,1,2,Partial College,Skilled Manual,North America,United States,California,Palo Alto,70000.00,2013-02-16
11932,Elizabeth Coleman,1984-02-08,F,M,0,0,2,Partial College,Skilled Manual,North America,United States,California,Santa Monica,70000.00,2013-04-29
11933,Mathew Rubio,1982-09-01,M,S,0,0,2,Partial High School,Clerical,North America,United States,Washington,Bellingham,40000.00,2011-10-13
11934,Justin Shan,1983-04-13,M,S,0,1,2,Partial High School,Clerical,North America,United States,Washington,Burien,40000.00,2011-11-19
11935,Jessica Taylor,1983-05-19,F,S,0,1,1,Partial College,Skilled Manual,North America,United States,Oregon,Lebanon,30000.00,2013-06-06
11936,Hunter Clark,1982-10-09,M,M,0,1,1,Partial College,Skilled Manual,North America,United States,Washington,Redmond,30000.00,2013-04-05
11937,Devin Perez,1982-12-03,M,M,0,0,2,Partial College,Skilled Manual,North America,United States,Oregon,Salem,30000.00,2011-10-29
11938,Seth Alexander,1983-03-21,M,M,0,1,2,Partial College,Skilled Manual,North America,United States,California,Daly City,60000.00,2013-03-07
11939,Kevin Washington,1982-12-20,M,S,0,0,2,Partial College,Skilled Manual,North America,United States,California,Imperial Beach,60000.00,2011-11-10
11940,Tyler Miller,1983-01-09,M,M,3,1,3,Bachelors,Management,North America,United States,California,Woodland Hills,100000.00,2013-08-02
11941,Adam Roberts,1982-05-26,M,S,0,1,2,Partial College,Skilled Manual,North America,United States,Oregon,Woodburn,60000.00,2013-08-07
11942,George Gonzalez,1954-12-11,M,M,2,1,2,Partial High School,Clerical,Pacific,Australia,New South Wales,Newcastle,20000.00,2011-10-15
11943,Dawn Huang,1954-08-27,F,M,2,1,2,Partial High School,Clerical,Pacific,Australia,Victoria,Warrnambool,20000.00,2011-10-18
11944,Rachael Rodriguez,1956-04-13,F,S,3,0,2,Partial College,Clerical,Pacific,Australia,New South Wales,Silverwater,30000.00,2011-10-19
11945,Dennis Huang,1986-03-11,M,M,0,0,2,Partial College,Skilled Manual,North America,United States,California,Concord,20000.00,2011-10-29
11946,Brandy Saunders,1956-07-02,F,S,3,1,2,High School,Skilled Manual,Pacific,Australia,New South Wales,Sydney,30000.00,2011-10-21
11947,Jenny Zheng,1957-04-20,F,S,3,0,2,High School,Skilled Manual,Pacific,Australia,New South Wales,Rhodes,30000.00,2011-10-13
11948,Tasha Xu,1956-10-07,F,M,3,1,2,High School,Skilled Manual,Pacific,Australia,New South Wales,St. Leonards,30000.00,2013-09-06
11949,Julia Brooks,1986-05-05,F,S,0,1,2,Partial College,Skilled Manual,North America,United States,California,Torrance,70000.00,2013-07-16
11950,Jordan Carter,1985-03-09,F,M,0,1,2,Partial College,Skilled Manual,North America,United States,California,Coronado,70000.00,2013-02-17
11951,Lacey Huang,1958-02-03,F,M,2,1,2,Partial College,Skilled Manual,Pacific,Australia,Victoria,Melbourne,40000.00,2013-08-20
11952,Dorothy Robinson,1960-03-22,M,S,2,0,2,Partial College,Skilled Manual,Pacific,Australia,Victoria,Geelong,80000.00,2011-10-05
11953,Courtney Wright,1981-03-03,F,S,0,0,2,High School,Skilled Manual,North America,United States,Oregon,Milwaukie,40000.00,2013-02-09
11954,Joseph Garcia,1981-02-13,M,M,0,1,2,Partial College,Skilled Manual,North America,United States,California,Glendale,60000.00,2011-11-01
11955,Gabriel Green,1980-10-02,M,S,0,1,2,Partial College,Skilled Manual,North America,United States,California,Glendale,60000.00,2011-10-29
11956,Alexandria Sandberg,1985-08-30,F,S,0,1,2,High School,Skilled Manual,North America,United States,California,Beverly Hills,40000.00,2011-10-31
11957,Courtney Hernandez,1979-02-09,F,S,0,0,2,Partial College,Skilled Manual,North America,United States,Washington,Redmond,60000.00,2013-02-12
11958,Dylan Lal,1978-07-06,M,S,0,1,2,Partial College,Professional,North America,United States,Washington,Bremerton,70000.00,2013-06-16
11959,Elizabeth Davis,1978-10-05,F,S,0,0,2,Partial College,Professional,North America,United States,California,Lemon Grove,70000.00,2013-03-23
11960,Ana Griffin,1978-12-31,F,S,0,0,2,Partial College,Professional,North America,United States,Washington,Redmond,70000.00,2013-03-25
11961,Anne Alvarez,1978-12-22,F,S,0,1,2,Partial College,Professional,North America,United States,California,Berkeley,70000.00,2013-02-11
11962,Alexandra Roberts,1982-05-28,F,S,0,0,2,Partial College,Professional,North America,United States,California,Bellflower,60000.00,2013-08-11
11963,Antonio Patterson,1960-12-10,M,M,2,0,2,High School,Skilled Manual,Pacific,Australia,New South Wales,Coffs Harbour,80000.00,2011-10-22
11964,Sharon Salavaria,1967-02-13,M,S,2,0,2,High School,Skilled Manual,Pacific,Australia,Queensland,East Brisbane,70000.00,2011-10-14
11965,Katie She,1962-04-18,F,S,2,1,2,High School,Skilled Manual,Pacific,Australia,New South Wales,Matraville,70000.00,2013-02-10
11966,Rafael Black,1967-02-13,M,S,2,1,2,High School,Skilled Manual,Pacific,Australia,Victoria,Bendigo,70000.00,2013-11-01
11967,Latasha Munoz,1962-08-10,F,S,2,1,2,High School,Professional,Pacific,Australia,Queensland,Hervey Bay,80000.00,2011-10-23
11968,Kelsey Becker,1964-04-19,F,S,0,0,2,Graduate Degree,Management,Pacific,Australia,New South Wales,Milsons Point,130000.00,2011-10-28
11969,Randy Xu,1964-01-22,M,S,0,0,2,Graduate Degree,Management,Pacific,Australia,South Australia,Perth,130000.00,2011-10-19
11970,Bailey Collins,1984-11-12,F,S,0,0,1,Bachelors,Management,North America,United States,Oregon,W. Linn,80000.00,2013-05-25
11971,Amanda Adams,1979-03-03,F,S,0,0,1,Bachelors,Management,North America,United States,California,Fremont,80000.00,2013-04-15
11972,Katherine Williams,1979-09-20,F,M,0,0,2,Partial College,Professional,North America,United States,Washington,Edmonds,60000.00,2013-11-09
